,name,perspective,count
21084,青岛市南区延安三路旗舰营业厅,89,1
21085,青海宋家酿皮,89,1
21086,青年酒店,89,1
21087,清河湾,89,1
21088,清水湾807,89,1
21089,人才家园二期204,89,1
21090,如归宾馆,89,1
21091,如家快捷酒店,89,1
21092,睿伯云酒店,89,1
21093,三石,89,1
21094,三只熊,89,1
21095,商户c5,89,1
21096,尚佳宾馆,89,1
21097,神华码头,89,1
21098,圣仑大厦,89,1
21099,胜利南街416号塔谈国际商贸城4号写字楼2023,89,1
21100,石家庄工程职业学院新三男生宿舍521,89,1
21101,时代海岸公寓酒店,89,1
21102,实验中学8,89,1
21103,拾年怀旧主题酒店,89,1
21104,世纪城,89,1
21105,世纪城四号公寓2505,89,1
21106,世纪华通,89,1
21107,四川副食调料大全,89,1
21108,四院,89,1
21109,苏鲁滩,89,1
21110,宿舍2232,89,1
21111,隋玉英保健按摩,89,1
21112,台球厅555号,89,1
21113,唐山电力培训中心2号楼,89,1
21114,唐山世园投资管理有限公司,89,1
21115,唐山市力强酒店服务有限公司,89,1
21116,天翼飞,89,1
21117,天翼商城武都路店,89,1
21118,王国庆,89,1
21119,王鹤馨测试,89,1
21120,王者归来,89,1
21121,王志霞,89,1
21122,伟业老婆的路上了哦,89,1
21123,未来像素,89,1
21124,蔚县,89,1
21125,沃尔沃员工,89,1
21126,无主宿舍,89,1
21127,吴桥中西医结合医院医院,89,1
21128,五中营业厅,89,1
21129,武邑县供水公司,89,1
21130,西固天翼互联网手机卖场,89,1
21131,西站天翼互联网手机卖场,89,1
21132,嘻嘻嘻嘻嘻嘻,89,1
21133,香芋,89,1
21134,项目支撑统一处理,89,1
21135,小宇最帅,89,1
21136,鑫海,89,1
21137,邢台电信桥东分公司,89,1
21138,邢台电信桥西分公司,89,1
21139,邢台学院,89,1
21140,学府考研,89,1
21141,学府名苑,89,1
21142,艳丽调料,89,1
21143,杨亚军,89,1
21144,一号楼203,89,1
21145,医大二院,89,1
21146,依恩荣咖啡,89,1
21147,易佰酒店二部,89,1
21148,易居连锁酒店,89,1
21149,驿家365213,89,1
21150,驿家365合作路店,89,1
21151,映美科技总裁办,89,1
21152,优客家,89,1
21153,盂县人民医院,89,1
21154,榆中天翼互联网手机卖场,89,1
21155,玉庭快捷大酒店,89,1
21156,员工食堂,89,1
21157,原来宾馆,89,1
21158,悦都汇购物公园,89,1
21159,悦家酒店,89,1
21160,运动宝贝,89,1
21161,砸哈哈啊哈哈哈家,89,1
21162,张家口国脉通信,89,1
21163,智尚优品酒店,89,1
21164,中国电信111,89,1
21165,中国人民,89,1
21166,中国人民解放军32140部队,89,1
21167,中国移动迁西宽带,89,1
21168,中铁宿舍楼1223211,89,1
21169,中铁宿舍楼313,89,1
21170,中央广场天翼互联网手机卖场,89,1
21171,中医院001,89,1
21172,周凤龙,89,1
21173,足春堂足浴,89,1
21174,合计,89,4799
21175,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,44,426
21176,廊坊国际饭店有限公司,44,368
21177,张家口国际大酒店,44,232
21178,林海商务酒店,44,215
21179,安审廊坊国际饭店有限公司,44,192
21180,安审张家口四海暇旅商务酒店有限公司,44,163
21181,蓝鲸大厦,44,112
21182,衡水锦尚宾馆有限公司,44,105
21183,天元名品,44,102
21184,新天地酒店,44,101
21185,海友连锁酒店,44,98
21186,格林豪泰酒店学院路店,44,97
21187,金盛万豪,44,97
21188,张家口泰合酒店管理有限责任公司,44,93
21189,红旗楼驿家365宾馆,44,91
21190,怀来矿建物业服务有限公司,44,84
21191,安审张家口市桥东区鱼儿山健足会馆,44,78
21192,正通快捷宾馆,44,75
21193,博奥酒店,44,71
21194,怀来悦庭酒店管理有限公司,44,67
21195,健二足足疗馆,44,66
21196,百斯特商务公寓酒店,44,65
21197,怀来皓轩酒店有限公司,44,64
21198,安审张家口百尚酒店有限公司,44,58
21199,唐山足球酒店,44,56
21200,安审张家口市好时尚快捷宾馆,44,55
21201,保定仁润脑血管病医院,44,55
21202,安审怀安县缘梦圆宾馆有限公司,44,52
21203,佳亿商务酒店,44,52
21204,故城驿家365,44,51
21205,安审中元路泰建设工程有限公司,44,50
21206,奥凯假日酒店,44,50
21207,安审经济开发区沙滩红楼饭店,44,48
21208,怀来县聚缘快捷酒店,44,47
21209,安审明湖冰雪主题酒店,44,46
21210,安审张家口市冠榕商务酒店有限责任公司,44,44
21211,汉庭承德避暑山庄酒店,44,44
21212,全季张家口火车站酒店,44,40
21213,安审经济开发区海纳商务宾馆,44,39
21214,顺和宾馆,44,37
21215,安审张家口奈斯酒店管理有限公司,44,34
21216,同泰宾馆,44,34
21217,绅度国际养生会所,44,32
21218,安审宣化区龙驿宾馆,44,31
21219,张家口铁路园丰园商贸公司,44,31
21220,安审怀安县柴沟堡镇文明宾馆,44,29
21221,武安市青少年宫,44,29
21222,金科花卉宾馆,44,26
21223,胜光酒店,44,26
21224,博然商务宾馆,44,25
21225,康保县康远假日快捷酒店,44,24
21226,唐山宴文旅酒店,44,24
21227,强健足浴阁,44,23
21228,橙子快捷宾馆,44,22
21229,嘉宁商务主题宾馆,44,22
21230,尚客思宾馆,44,19
21231,馨悦快捷宾馆,44,19
21232,安康医院,44,17
21233,安审经济开发区荷塘月色宾馆,44,17
21234,河北大夏天,44,16
21235,安审张家口市桥东区中徽旅馆,44,14
21236,五洲皇冠酒店,44,14
21237,京汉雅阁酒店,44,13
21238,竹雅快捷酒店,44,13
21239,保定华仁皮肤病医院,44,11
21240,海小姐3,44,8
21241,开滦宾馆,44,8
21242,安审张家口好望角酒店管理有限公司经开区二部,44,7
21243,华誉酒店,44,7
21244,河北电信省公司,44,4
21245,美的1738宿舍,44,4
21246,青园南展厅,44,4
21247,唐山南湖足球酒店有限公司,44,4
21248,百悦酒店管理固安有限公司,44,3
21249,电信公司5楼515,44,3
21250,丰南小赵开锁,44,3
21251,荣园文化主题商务酒店,44,3
21252,丰润宾馆,44,2
21253,剑南快捷宾馆,44,2
21254,京顺宾馆,44,2
21255,廊坊电信安次区分公司,44,2
21256,玛沁县盛大手机卖场专卖店,44,2
21257,欧韵宾馆,44,2
21258,人生富足,44,2
21259,唐县电商服务中心,44,2
21260,钻石南路尚客思宾馆,44,2
21261,1520,44,1
21262,2208,44,1
21263,5368,44,1
21264,6688,44,1
21265,8409,44,1
21266,15225,44,1
21267,22333,44,1
21268,23423,44,1
21269,63435,44,1
21270,125869,44,1
21271,4588722,44,1
21272,8858885,44,1
21273,64646999,44,1
21274,66666666,44,1
21275,147258369,44,1
21276,468834676,44,1
21277,1246996367,44,1
21278,1472583690,44,1
21279,15765003936,44,1
21280,81376517617,44,1
21281,---,44,1
21282,........,44,1
21283,@@@!!!,44,1
21284,@17733061562,44,1
21285,11-1110，,44,1
21286,11号宿舍305,44,1
21287,12-2-501,44,1
21288,1234basonwio,44,1
21289,123给您看,44,1
21290,12旅途,44,1
21291,1718专用WIFI,44,1
21292,21楼,44,1
21293,2层210室,44,1
21294,304hg,44,1
21295,4648544FAEC20,44,1
21296,8-644,44,1
21297,abcdef.,44,1
21298,abcjbx,44,1
21299,bfh,44,1
21300,ceshi,44,1
21301,chinaNet-2dXr,44,1
21302,ChinaNet-305,44,1
21303,ChinaNet-519,44,1
21304,enemy,44,1
21305,fjfhvhy,44,1
21306,Fu1234,44,1
21307,GPON宽带融合终端,44,1
21308,hbsx,44,1
21309,hdjeb,44,1
21310,hype移民,44,1
21311,ip156214254503,44,1
21312,jdjjdjdk,44,1
21313,OYO石家庄北站,44,1
21314,Xlb,44,1
21315,Yg302,44,1
21316,z9中公,44,1
21317,zzzz,44,1
21318,阿尔卡迪亚滨海度假酒店,44,1
21319,阿狸智能酒店,44,1
21320,阿狸智能快捷酒店,44,1
21321,阿里巴巴拉卡拉,44,1
21322,阿森小店,44,1
21323,啊啊刚回家看见,44,1
21324,艾力卡木,44,1
21325,爱WI-FI,44,1
21326,爱猫,44,1
21327,爱翼家乐凯北大街专营店,44,1
21328,安次区医院,44,1
21329,安审邯郸市阿狸智能酒店,44,1
21330,安审天诚五金机电,44,1
21331,白沟测试,44,1
21332,白石山舍,44,1
21333,百斯特商务酒店,44,1
21334,保定引力健身,44,1
21335,北港电信,44,1
21336,病毒,44,1
21337,沧州颐和大饭店,44,1
21338,沧州中西医结合医院,44,1
21339,测试专用,44,1
21340,昌黎宾馆,44,1
21341,晨宇商务酒店,44,1
21342,城市之家清苑店,44,1
21343,橙果主题酒店,44,1
21344,翠微宾馆,44,1
21345,大疙瘩,44,1
21346,大华股份,44,1
21347,大沙坪天翼互联网手机卖场,44,1
21348,大学城电信营业厅,44,1
21349,电力培训中心,44,1
21350,电信食堂,44,1
21351,叮咚买菜,44,1
21352,鼎润,44,1
21353,东海,44,1
21354,东殷村宾馆,44,1
21355,董鑫百货商店,44,1
21356,嘟嘟嘟,44,1
21357,俄蒙商行,44,1
21358,非繁左岸,44,1
21359,非概念设计,44,1
21360,凤凰路电信营业厅,44,1
21361,福鑫旅店,44,1
21362,钢城便利驿站,44,1
21363,港口电信电视,44,1
21364,格林豪张家口高铁站店,44,1
21365,固安如家酒店,44,1
21366,馆陶县水利局,44,1
21367,国源朗怡,44,1
21368,汉庭连锁酒店,44,1
21369,好的社会秩序,44,1
21370,好运来婚礼主题酒店,44,1
21371,河北帮民物流,44,1
21372,河北宾馆元悦,44,1
21373,河北廊坊国际饭店,44,1
21374,河北闪付,44,1
21375,河北省石家庄二院,44,1
21376,河北天环831,44,1
21377,河北鑫海化工集团,44,1
21378,河北银行,44,1
21379,衡水市桃城区百合宾馆,44,1
21380,华润电厂,44,1
21381,华为悦盒,44,1
21382,焕燃减脂,44,1
21383,黄骅海事局,44,1
21384,黄骅完小,44,1
21385,惠泽园,44,1
21386,基地,44,1
21387,激动4,44,1
21388,吉米,44,1
21389,吉瑞酒店,44,1
21390,加油,44,1
21391,家家宾馆,44,1
21392,尖盾信安,44,1
21393,建军超市,44,1
21394,健二足足疗店,44,1
21395,金记凉皮,44,1
21396,金隅天坛,44,1
21397,锦程宾馆,44,1
21398,锦江,44,1
21399,京娘湖酒店,44,1
21400,经济开发区云港玖佳宾馆,44,1
21401,九江线材wooden,44,1
21402,就会很快不抗拒,44,1
21403,就是弄,44,1
21404,锯木头,44,1
21405,君仁儿童医院,44,1
21406,骏怡连锁酒店,44,1
21407,康业,44,1
21408,涞源白石山,44,1
21409,兰桂坊宾馆,44,1
21410,蓝之领大酒店,44,1
21411,郎华,44,1
21412,老刘干果店,44,1
21413,乐钢商务酒店,44,1
21414,乐家连锁酒店,44,1
21415,乐亭县,44,1
21416,磊阳,44,1
21417,李彬彬,44,1
21418,梁霄赟测试911,44,1
21419,临西县盛世商务酒店有限公司,44,1
21420,榴莲酒店,44,1
21421,隆达园林公寓,44,1
21422,鹿泉,44,1
21423,路南晓光通讯器材商店,44,1
21424,美的工业园宿舍,44,1
21425,蒙商丽骏国际酒店,44,1
21426,勐仑支局营业厅,44,1
21427,米123456789,44,1
21428,妙相莲养生美容会馆,44,1
21429,明,44,1
21430,明累了,44,1
21431,木立武都路东口专营店,44,1
21432,南国酒店,44,1
21433,南海渔家,44,1
21434,你成哥,44,1
21435,农业路自营厅,44,1
21436,泊寓225,44,1
21437,七天酒店火车站建工学院店,44,1
21438,启腾环保设备,44,1
21439,千村宾馆,44,1
21440,迁安,44,1
21441,前进机械厂,44,1
21442,秦皇岛市第二人民医院,44,1
21443,青岛市南区延安三路旗舰营业厅,44,1
21444,青海宋家酿皮,44,1
21445,青年酒店,44,1
21446,清河湾,44,1
21447,清水湾807,44,1
21448,人才家园二期204,44,1
21449,如归宾馆,44,1
21450,如家快捷酒店,44,1
21451,睿伯云酒店,44,1
21452,三石,44,1
21453,三只熊,44,1
21454,商户c5,44,1
21455,尚佳宾馆,44,1
21456,神华码头,44,1
21457,圣仑大厦,44,1
21458,胜利南街416号塔谈国际商贸城4号写字楼2023,44,1
21459,石家庄工程职业学院新三男生宿舍521,44,1
21460,时代海岸公寓酒店,44,1
21461,实验中学8,44,1
21462,拾年怀旧主题酒店,44,1
21463,世纪城,44,1
21464,世纪城四号公寓2505,44,1
21465,世纪华通,44,1
21466,四川副食调料大全,44,1
21467,四院,44,1
21468,苏鲁滩,44,1
21469,宿舍2232,44,1
21470,隋玉英保健按摩,44,1
21471,台球厅555号,44,1
21472,唐山电力培训中心2号楼,44,1
21473,唐山世园投资管理有限公司,44,1
21474,唐山市力强酒店服务有限公司,44,1
21475,天翼飞,44,1
21476,天翼商城武都路店,44,1
21477,王国庆,44,1
21478,王鹤馨测试,44,1
21479,王者归来,44,1
21480,王志霞,44,1
21481,伟业老婆的路上了哦,44,1
21482,未来像素,44,1
21483,蔚县,44,1
21484,沃尔沃员工,44,1
21485,无主宿舍,44,1
21486,吴桥中西医结合医院医院,44,1
21487,五中营业厅,44,1
21488,武邑县供水公司,44,1
21489,西固天翼互联网手机卖场,44,1
21490,西站天翼互联网手机卖场,44,1
21491,嘻嘻嘻嘻嘻嘻,44,1
21492,香芋,44,1
21493,项目支撑统一处理,44,1
21494,小宇最帅,44,1
21495,鑫海,44,1
21496,邢台电信桥东分公司,44,1
21497,邢台电信桥西分公司,44,1
21498,邢台学院,44,1
21499,学府考研,44,1
21500,学府名苑,44,1
21501,艳丽调料,44,1
21502,杨亚军,44,1
21503,一号楼203,44,1
21504,医大二院,44,1
21505,依恩荣咖啡,44,1
21506,易佰酒店二部,44,1
21507,易居连锁酒店,44,1
21508,驿家365213,44,1
21509,驿家365合作路店,44,1
21510,映美科技总裁办,44,1
21511,优客家,44,1
21512,盂县人民医院,44,1
21513,榆中天翼互联网手机卖场,44,1
21514,玉庭快捷大酒店,44,1
21515,员工食堂,44,1
21516,原来宾馆,44,1
21517,悦都汇购物公园,44,1
21518,悦家酒店,44,1
21519,运动宝贝,44,1
21520,砸哈哈啊哈哈哈家,44,1
21521,张家口国脉通信,44,1
21522,智尚优品酒店,44,1
21523,中国电信111,44,1
21524,中国人民,44,1
21525,中国人民解放军32140部队,44,1
21526,中国移动迁西宽带,44,1
21527,中铁宿舍楼1223211,44,1
21528,中铁宿舍楼313,44,1
21529,中央广场天翼互联网手机卖场,44,1
21530,中医院001,44,1
21531,周凤龙,44,1
21532,足春堂足浴,44,1
21533,合计,44,4799
21534,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,52,426
21535,廊坊国际饭店有限公司,52,368
21536,张家口国际大酒店,52,232
21537,林海商务酒店,52,215
21538,安审廊坊国际饭店有限公司,52,192
21539,安审张家口四海暇旅商务酒店有限公司,52,163
21540,蓝鲸大厦,52,112
21541,衡水锦尚宾馆有限公司,52,105
21542,天元名品,52,102
21543,新天地酒店,52,101
21544,海友连锁酒店,52,98
21545,格林豪泰酒店学院路店,52,97
21546,金盛万豪,52,97
21547,张家口泰合酒店管理有限责任公司,52,93
21548,红旗楼驿家365宾馆,52,91
21549,怀来矿建物业服务有限公司,52,84
21550,安审张家口市桥东区鱼儿山健足会馆,52,78
21551,正通快捷宾馆,52,75
21552,博奥酒店,52,71
21553,怀来悦庭酒店管理有限公司,52,67
21554,健二足足疗馆,52,66
21555,百斯特商务公寓酒店,52,65
21556,怀来皓轩酒店有限公司,52,64
21557,安审张家口百尚酒店有限公司,52,58
21558,唐山足球酒店,52,56
21559,安审张家口市好时尚快捷宾馆,52,55
21560,保定仁润脑血管病医院,52,55
21561,安审怀安县缘梦圆宾馆有限公司,52,52
21562,佳亿商务酒店,52,52
21563,故城驿家365,52,51
21564,安审中元路泰建设工程有限公司,52,50
21565,奥凯假日酒店,52,50
21566,安审经济开发区沙滩红楼饭店,52,48
21567,怀来县聚缘快捷酒店,52,47
21568,安审明湖冰雪主题酒店,52,46
21569,安审张家口市冠榕商务酒店有限责任公司,52,44
21570,汉庭承德避暑山庄酒店,52,44
21571,全季张家口火车站酒店,52,40
21572,安审经济开发区海纳商务宾馆,52,39
21573,顺和宾馆,52,37
21574,安审张家口奈斯酒店管理有限公司,52,34
21575,同泰宾馆,52,34
21576,绅度国际养生会所,52,32
21577,安审宣化区龙驿宾馆,52,31
21578,张家口铁路园丰园商贸公司,52,31
21579,安审怀安县柴沟堡镇文明宾馆,52,29
21580,武安市青少年宫,52,29
21581,金科花卉宾馆,52,26
21582,胜光酒店,52,26
21583,博然商务宾馆,52,25
21584,康保县康远假日快捷酒店,52,24
21585,唐山宴文旅酒店,52,24
21586,强健足浴阁,52,23
21587,橙子快捷宾馆,52,22
21588,嘉宁商务主题宾馆,52,22
21589,尚客思宾馆,52,19
21590,馨悦快捷宾馆,52,19
21591,安康医院,52,17
21592,安审经济开发区荷塘月色宾馆,52,17
21593,河北大夏天,52,16
21594,安审张家口市桥东区中徽旅馆,52,14
21595,五洲皇冠酒店,52,14
21596,京汉雅阁酒店,52,13
21597,竹雅快捷酒店,52,13
21598,保定华仁皮肤病医院,52,11
21599,海小姐3,52,8
21600,开滦宾馆,52,8
21601,安审张家口好望角酒店管理有限公司经开区二部,52,7
21602,华誉酒店,52,7
21603,河北电信省公司,52,4
21604,美的1738宿舍,52,4
21605,青园南展厅,52,4
21606,唐山南湖足球酒店有限公司,52,4
21607,百悦酒店管理固安有限公司,52,3
21608,电信公司5楼515,52,3
21609,丰南小赵开锁,52,3
21610,荣园文化主题商务酒店,52,3
21611,丰润宾馆,52,2
21612,剑南快捷宾馆,52,2
21613,京顺宾馆,52,2
21614,廊坊电信安次区分公司,52,2
21615,玛沁县盛大手机卖场专卖店,52,2
21616,欧韵宾馆,52,2
21617,人生富足,52,2
21618,唐县电商服务中心,52,2
21619,钻石南路尚客思宾馆,52,2
21620,1520,52,1
21621,2208,52,1
21622,5368,52,1
21623,6688,52,1
21624,8409,52,1
21625,15225,52,1
21626,22333,52,1
21627,23423,52,1
21628,63435,52,1
21629,125869,52,1
21630,4588722,52,1
21631,8858885,52,1
21632,64646999,52,1
21633,66666666,52,1
21634,147258369,52,1
21635,468834676,52,1
21636,1246996367,52,1
21637,1472583690,52,1
21638,15765003936,52,1
21639,81376517617,52,1
21640,---,52,1
21641,........,52,1
21642,@@@!!!,52,1
21643,@17733061562,52,1
21644,11-1110，,52,1
21645,11号宿舍305,52,1
21646,12-2-501,52,1
21647,1234basonwio,52,1
21648,123给您看,52,1
21649,12旅途,52,1
21650,1718专用WIFI,52,1
21651,21楼,52,1
21652,2层210室,52,1
21653,304hg,52,1
21654,4648544FAEC20,52,1
21655,8-644,52,1
21656,abcdef.,52,1
21657,abcjbx,52,1
21658,bfh,52,1
21659,ceshi,52,1
21660,chinaNet-2dXr,52,1
21661,ChinaNet-305,52,1
21662,ChinaNet-519,52,1
21663,enemy,52,1
21664,fjfhvhy,52,1
21665,Fu1234,52,1
21666,GPON宽带融合终端,52,1
21667,hbsx,52,1
21668,hdjeb,52,1
21669,hype移民,52,1
21670,ip156214254503,52,1
21671,jdjjdjdk,52,1
21672,OYO石家庄北站,52,1
21673,Xlb,52,1
21674,Yg302,52,1
21675,z9中公,52,1
21676,zzzz,52,1
21677,阿尔卡迪亚滨海度假酒店,52,1
21678,阿狸智能酒店,52,1
21679,阿狸智能快捷酒店,52,1
21680,阿里巴巴拉卡拉,52,1
21681,阿森小店,52,1
21682,啊啊刚回家看见,52,1
21683,艾力卡木,52,1
21684,爱WI-FI,52,1
21685,爱猫,52,1
21686,爱翼家乐凯北大街专营店,52,1
21687,安次区医院,52,1
21688,安审邯郸市阿狸智能酒店,52,1
21689,安审天诚五金机电,52,1
21690,白沟测试,52,1
21691,白石山舍,52,1
21692,百斯特商务酒店,52,1
21693,保定引力健身,52,1
21694,北港电信,52,1
21695,病毒,52,1
21696,沧州颐和大饭店,52,1
21697,沧州中西医结合医院,52,1
21698,测试专用,52,1
21699,昌黎宾馆,52,1
21700,晨宇商务酒店,52,1
21701,城市之家清苑店,52,1
21702,橙果主题酒店,52,1
21703,翠微宾馆,52,1
21704,大疙瘩,52,1
21705,大华股份,52,1
21706,大沙坪天翼互联网手机卖场,52,1
21707,大学城电信营业厅,52,1
